user_id,trip_id,mode,link_id,dep_time,dur_sec,speed_km_h,link_cost,link_length
6160,90144,100,558,2019-12-04 08:03:04.0,2.0,95.6,1,53.12
6160,90144,100,960,2019-12-04 08:03:06.0,1.0,136.1,0,37.825
6160,90144,100,1002,2019-12-04 08:03:07.0,2.0,81.6,0,45.355
6160,90144,100,2139,2019-12-04 08:03:09.0,0.0,2.147483647E8,0,17.349
6160,90144,100,939,2019-12-04 08:03:09.0,2.0,81.6,2,45.369
6160,90144,100,972,2019-12-04 08:03:11.0,2.0,111.6,0,62.016
6160,90144,100,2167,2019-12-04 08:03:13.0,3.0,46.9,1,39.154
6160,90144,100,1800,2019-12-04 08:03:16.0,3.0,51.3,1,42.781
6160,90144,100,600,2019-12-04 08:03:19.0,4.0,43.1,1,47.921
6160,90144,100,1371,2019-12-04 08:03:23.0,4.0,47.8,2,53.201
6160,90144,100,169,2019-12-04 08:03:27.0,1.0,44.8,0,12.449
6160,90144,100,1288,2019-12-04 08:03:28.0,2.0,70.3,1,39.108
6160,90144,100,88,2019-12-04 08:03:30.0,1.0,40.8,0,11.349
6163,90124,100,1084,2019-12-04 07:57:18.0,0.0,2.147483647E8,1,14.839
6175,91717,100,2373,2019-12-04 18:48:17.0,71.0,1.8,0,36.047
6175,91717,100,2372,2019-12-04 18:49:28.0,32.0,3.7,1,33.065
6175,91717,100,1203,2019-12-04 18:50:00.0,103.0,4.0,0,114.51
6175,91717,100,5,2019-12-04 18:51:43.0,36.0,5.2,2,52.964
6175,91717,100,8,2019-12-04 18:52:19.0,61.0,3.0,2,52.266
6175,91717,100,1506,2019-12-04 18:53:20.0,52.0,4.0,1,58.094
6175,91717,100,306,2019-12-04 18:54:12.0,55.0,3.7,0,57.331
6175,91717,100,1504,2019-12-04 18:55:07.0,61.0,3.6,0,61.677
6175,91717,100,1276,2019-12-04 18:56:08.0,86.0,2.6,0,62.848
6175,91717,100,76,2019-12-04 18:57:34.0,0.0,2.147483647E8,0,7.369
6175,91717,100,1132,2019-12-04 18:57:34.0,202.0,0.7,0,43.142
6175,90282,100,238,2019-12-04 08:26:20.0,0.0,2.147483647E8,0,11.183
6175,90282,100,1275,2019-12-04 08:26:20.0,10.0,2.6,0,7.369
6175,90282,100,77,2019-12-04 08:26:30.0,62.0,3.6,0,62.848
6175,90282,100,305,2019-12-04 08:27:32.0,43.0,5.1,0,61.677
6175,90282,100,1505,2019-12-04 08:28:15.0,33.0,6.2,1,57.331
6175,90282,100,307,2019-12-04 08:28:48.0,69.0,3.0,2,58.094
6175,90282,100,1207,2019-12-04 08:29:57.0,55.0,3.4,1,52.266
6175,90282,100,1204,2019-12-04 08:30:52.0,31.0,6.1,1,52.964
6175,90282,100,2366,2019-12-04 08:31:23.0,60.0,2.1,0,35.47
6175,90282,100,2365,2019-12-04 08:32:23.0,0.0,2.147483647E8,0,35.14
6209,91793,100,1256,2019-12-04 19:57:51.0,157.0,2.6,1,115.828
6209,91531,100,257,2019-12-04 18:40:35.0,143.0,0.3,0,15.399
6217,91356,100,439,2019-12-04 15:15:57.0,105.0,4.2,0,122.934
6217,91356,100,442,2019-12-04 15:17:42.0,22.0,8.7,4,53.678
6217,91356,100,1642,2019-12-04 15:18:04.0,0.0,2.147483647E8,12,57.37
6217,91356,100,444,2019-12-04 15:18:04.0,0.0,2.147483647E8,31,85.598
6217,91356,100,1832,2019-12-04 15:18:04.0,1875.0,0.0,8,19.075
6217,91356,100,1310,2019-12-04 15:49:19.0,0.0,2.147483647E8,32,90.71
6217,91356,100,110,2019-12-04 15:49:19.0,0.0,2.147483647E8,1,7.868
6217,91356,100,1330,2019-12-04 15:49:19.0,22.0,19.0,9,116.639
6217,91356,100,1329,2019-12-04 15:49:41.0,129.0,1.1,0,42.637
6217,91356,100,1325,2019-12-04 15:51:50.0,598.0,0.2,0,42.016
6217,91356,100,1322,2019-12-04 16:01:48.0,200.0,2.0,8,113.346
6217,91356,100,1320,2019-12-04 16:05:08.0,3.0,7.5,0,6.321
6217,91356,100,1177,2019-12-04 16:05:11.0,15.0,5.2,0,21.938
6217,91356,100,1178,2019-12-04 16:05:26.0,32.0,4.0,0,35.674
6217,91356,100,29,2019-12-04 16:05:58.0,29.0,4.1,0,33.568
6217,91356,100,1487,2019-12-04 16:06:27.0,69.0,1.5,0,29.649
6217,91356,100,289,2019-12-04 16:07:36.0,206.0,1.0,0,62.754
6217,91356,100,1117,2019-12-04 16:11:02.0,4.0,6.5,0,7.269
6217,91356,100,1491,2019-12-04 16:11:06.0,83.0,5.2,2,119.95
6217,91356,100,291,2019-12-04 16:12:29.0,5.0,19.6,0,27.337
6230,90758,100,248,2019-12-04 10:06:55.0,1122.0,0.5,2,176.013
6230,90758,100,1299,2019-12-04 10:25:37.0,67.0,1.4,0,27.719
6230,90758,100,101,2019-12-04 10:26:44.0,309.0,0.5,2,48.429
6230,90758,100,731,2019-12-04 10:31:53.0,252.0,0.5,2,39.637
6230,90758,100,2205,2019-12-04 10:36:05.0,137.0,0.5,0,21.511
6230,90758,100,1005,2019-12-04 10:38:22.0,414.0,0.5,1,65.988
6230,90758,100,1305,2019-12-04 10:45:16.0,54.0,0.5,0,8.703
6230,90758,100,104,2019-12-04 10:46:10.0,293.0,0.5,0,47.263
6230,90758,100,1768,2019-12-04 10:51:03.0,240.0,0.5,1,39.024
6230,90758,100,1554,2019-12-04 10:55:03.0,75.0,0.5,0,12.152
6230,90758,100,354,2019-12-04 10:56:18.0,145.0,0.5,1,22.688
6240,91388,100,988,2019-12-04 18:09:51.0,1.0,11.0,0,3.074
6240,91388,100,1362,2019-12-04 18:09:52.0,31.0,4.8,1,41.43
6240,91388,100,164,2019-12-04 18:10:23.0,48.0,4.7,3,62.946
6240,91388,100,976,2019-12-04 18:11:11.0,26.0,4.8,1,35.218
6240,91388,100,2177,2019-12-04 18:11:37.0,12.0,2.1,0,7.322
6240,91388,100,979,2019-12-04 18:11:49.0,31.0,4.8,1,41.674
6240,91388,100,1281,2019-12-04 18:12:20.0,18.0,2.7,0,13.901
6240,91388,100,84,2019-12-04 18:12:38.0,50.0,3.9,2,54.626
6240,91388,100,1284,2019-12-04 18:13:28.0,39.0,2.3,0,25.633
6240,91388,100,86,2019-12-04 18:14:07.0,4.0,8.2,0,9.222
6240,91388,100,1370,2019-12-04 18:14:11.0,32.0,3.7,0,33.441
6240,91388,100,169,2019-12-04 18:14:43.0,11.0,4.0,0,12.449
6240,91388,100,1288,2019-12-04 18:14:54.0,35.0,4.0,0,39.108
6240,91388,100,88,2019-12-04 18:15:29.0,11.0,3.7,0,11.349
6240,91074,100,1266,2019-12-04 14:56:52.0,145.0,2.7,4,111.338
6240,91074,100,69,2019-12-04 14:59:17.0,7.0,25.1,1,48.85
6240,91074,100,1756,2019-12-04 14:59:24.0,95.0,4.6,1,121.722
6240,91074,100,555,2019-12-04 15:00:59.0,66.0,0.6,0,11.09
6240,91074,100,575,2019-12-04 15:02:05.0,17.0,3.6,0,17.237
6240,91074,100,947,2019-12-04 15:02:22.0,33.0,5.2,0,47.697
6240,91074,100,2158,2019-12-04 15:02:55.0,33.0,4.9,0,44.975
6240,91074,100,1757,2019-12-04 15:03:28.0,37.0,5.1,0,53.12
6240,91074,100,1357,2019-12-04 15:04:05.0,27.0,6.2,0,46.893
6240,91074,100,159,2019-12-04 15:04:32.0,36.0,1.2,0,12.129
6240,91074,100,1918,2019-12-04 15:05:08.0,42.0,5.2,0,61.294
6240,91074,100,1902,2019-12-04 15:05:50.0,62.0,4.3,1,75.495
6240,91074,100,702,2019-12-04 15:06:52.0,70.0,4.4,1,87.21
6240,91074,100,714,2019-12-04 15:08:02.0,127.0,2.3,8,83.309
6240,91074,100,1892,2019-12-04 15:10:09.0,46.0,5.5,12,70.359
6240,91074,100,1888,2019-12-04 15:10:55.0,0.0,2.147483647E8,1,109.2
6240,91074,100,688,2019-12-04 15:10:55.0,73.0,5.2,10,106.012
6240,91074,100,1765,2019-12-04 15:12:08.0,121.0,2.3,7,78.834
6240,91074,100,565,2019-12-04 15:14:09.0,68.0,4.0,6,75.594
6240,91074,100,1767,2019-12-04 15:15:17.0,83.0,4.4,9,103.126
6240,91074,100,567,2019-12-04 15:16:40.0,39.0,5.0,6,54.432
6272,91220,100,261,2019-12-04 16:23:50.0,84.0,3.5,2,82.347
6272,91220,100,1458,2019-12-04 16:25:14.0,165.0,5.0,4,230.96
6272,91220,100,258,2019-12-04 16:27:59.0,7.0,5.1,0,10.065
6272,91220,100,265,2019-12-04 16:28:06.0,25.0,5.2,0,36.161
6272,91220,100,2331,2019-12-04 16:28:31.0,113.0,1.3,0,43.142
6272,91220,100,1275,2019-12-04 16:30:24.0,36.0,0.7,0,7.369
6272,91220,100,1269,2019-12-04 16:31:00.0,10.0,3.4,0,9.63
6272,91220,100,71,2019-12-04 16:31:10.0,34.0,4.3,0,41.436
6272,91220,100,236,2019-12-04 16:31:44.0,22.0,4.8,0,29.807
6175,94117,100,2373,2019-12-05 20:02:34.0,41.0,3.1,0,36.047
6175,94117,100,2372,2019-12-05 20:03:15.0,42.0,2.8,1,33.065
6175,94117,100,37,2019-12-05 20:03:57.0,30.0,3.3,0,27.848
6175,94117,100,1404,2019-12-05 20:04:27.0,23.0,4.4,0,28.123
6175,94117,100,1208,2019-12-05 20:04:50.0,111.0,3.6,0,113.421
6175,94117,100,8,2019-12-05 20:06:41.0,58.0,3.2,1,52.266
6175,94117,100,315,2019-12-05 20:07:39.0,42.0,4.9,0,57.19
6175,94117,100,1248,2019-12-05 20:08:21.0,62.0,3.6,0,62.267
6175,94117,100,50,2019-12-05 20:09:23.0,57.0,3.6,0,57.653
6175,94117,100,304,2019-12-05 20:10:20.0,52.0,3.4,1,49.658
6175,94117,100,2343,2019-12-05 20:11:12.0,315.0,0.6,0,59.625
6175,92507,100,305,2019-12-05 08:29:40.0,48.0,4.6,1,61.677
6175,92507,100,1505,2019-12-05 08:30:28.0,54.0,3.8,0,57.331
6175,92507,100,307,2019-12-05 08:31:22.0,26.0,8.0,0,58.094
6175,92507,100,314,2019-12-05 08:31:48.0,93.0,4.3,7,112.293
6175,92507,100,1406,2019-12-05 08:33:21.0,90.0,2.1,0,54.353
6175,92507,100,205,2019-12-05 08:34:51.0,48.0,2.1,0,28.123
6175,92507,100,1236,2019-12-05 08:35:39.0,14.0,7.1,0,27.848
6175,92507,100,1173,2019-12-05 08:35:53.0,29.0,4.1,0,33.065
6175,92507,100,1174,2019-12-05 08:36:22.0,26.0,4.9,0,36.047
6188,94192,100,169,2019-12-05 20:29:12.0,4.0,11.2,0,12.449
6188,94192,100,356,2019-12-05 20:29:16.0,56.0,5.3,0,83.79
6192,94243,100,3,2019-12-05 21:39:57.0,29.0,4.6,0,37.635
6192,94243,100,1302,2019-12-05 21:40:26.0,29.0,3.5,0,28.897
6192,94243,100,106,2019-12-05 21:40:55.0,4.0,7.8,0,8.703
6192,94243,100,1095,2019-12-05 21:40:59.0,46.0,6.0,0,77.645
6192,94243,100,1103,2019-12-05 21:41:45.0,64.0,3.6,0,64.164
6192,94243,100,1104,2019-12-05 21:42:49.0,87.0,2.7,0,67.57
6192,94243,100,1108,2019-12-05 21:44:16.0,75.0,5.0,2,105.7
6192,94243,100,1921,2019-12-05 21:45:31.0,3.0,8.9,0,7.438
6192,94243,100,723,2019-12-05 21:45:34.0,84.0,2.2,0,52.261
6192,94243,100,1765,2019-12-05 21:46:58.0,53.0,5.3,1,78.834
6192,94243,100,1374,2019-12-05 21:47:51.0,90.0,4.2,0,106.899
6192,94243,100,174,2019-12-05 21:49:21.0,31.0,5.8,0,50.021
6192,94243,100,186,2019-12-05 21:49:52.0,58.0,3.5,1,57.647
6192,94243,100,434,2019-12-05 21:50:50.0,48.0,5.6,0,75.463
6192,94098,100,1633,2019-12-05 20:34:26.0,54.0,5.0,0,75.463
6192,94098,100,1385,2019-12-05 20:35:20.0,42.0,4.9,1,57.647
6192,94098,100,1373,2019-12-05 20:36:02.0,38.0,4.7,1,50.021
6192,94098,100,173,2019-12-05 20:36:40.0,81.0,3.6,6,81.19
6192,94098,100,721,2019-12-05 20:38:01.0,1.0,388.7,2,107.993
6192,94098,100,1887,2019-12-05 20:38:02.0,72.0,5.3,9,106.012
6192,94098,100,690,2019-12-05 20:39:14.0,62.0,3.8,7,65.75
6192,94098,100,1890,2019-12-05 20:40:16.0,45.0,5.1,6,64.653
6192,94098,100,692,2019-12-05 20:41:01.0,81.0,3.7,6,84.701
6192,94098,100,1303,2019-12-05 20:42:22.0,27.0,6.3,0,47.263
6192,94098,100,103,2019-12-05 20:42:49.0,21.0,4.9,0,28.897
6192,94098,100,245,2019-12-05 20:43:10.0,0.0,2.147483647E8,0,8.761
6192,94098,100,1106,2019-12-05 20:43:10.0,48.0,2.9,1,39.714
6192,94098,100,2296,2019-12-05 20:43:58.0,20.0,6.7,0,37.239
6192,94098,100,1098,2019-12-05 20:44:18.0,0.0,2.147483647E8,1,29.296
6193,92874,100,1447,2019-12-05 09:34:00.0,273.0,2.3,12,176.013
6193,92874,100,247,2019-12-05 09:38:33.0,3.0,83.8,4,69.89
6193,92874,100,1142,2019-12-05 09:38:36.0,118.0,3.9,7,128.928
6193,92874,100,1453,2019-12-05 09:40:34.0,3.0,9.1,0,7.591
6193,92874,100,256,2019-12-05 09:40:37.0,3.0,8.2,0,6.843
6193,92874,100,1323,2019-12-05 09:40:40.0,99.0,6.6,3,184.248
6193,92874,100,123,2019-12-05 09:42:19.0,34.0,12.0,12,113.346
6193,92874,100,126,2019-12-05 09:42:53.0,47.0,3.2,0,42.016
6193,92874,100,130,2019-12-05 09:43:40.0,42.0,3.6,0,42.637
6193,92874,100,132,2019-12-05 09:44:22.0,24.0,6.3,0,42.281
6193,92874,100,134,2019-12-05 09:44:46.0,5.0,24.2,0,33.746
6193,92874,100,136,2019-12-05 09:44:51.0,113.0,2.6,1,81.713
6193,92874,100,1336,2019-12-05 09:46:44.0,0.0,2.147483647E8,0,8.663
6193,92874,100,1255,2019-12-05 09:46:44.0,208.0,2.6,21,155.606
6193,92874,100,1215,2019-12-05 09:50:12.0,220.0,1.8,7,114.562
6193,92874,100,14,2019-12-05 09:53:52.0,0.0,2.147483647E8,0,7.623
6193,92874,100,17,2019-12-05 09:53:52.0,2.0,216.3,7,120.187
6206,93638,100,1005,2019-12-05 17:43:47.0,16.0,14.8,0,65.988
6206,93638,100,1096,2019-12-05 17:44:03.0,30.0,3.4,1,28.837
6206,93638,100,1106,2019-12-05 17:44:33.0,14.0,10.2,1,39.714
6206,93638,100,2296,2019-12-05 17:44:47.0,42.0,3.1,0,37.239
6206,93638,100,1098,2019-12-05 17:45:29.0,17.0,6.2,0,29.296
6206,93638,100,1105,2019-12-05 17:45:46.0,38.0,2.8,0,29.959
6206,93638,100,1110,2019-12-05 17:46:24.0,2.0,13.4,0,7.484
6206,92951,100,169,2019-12-05 11:37:34.0,1.0,44.8,0,12.449
6206,92951,100,1288,2019-12-05 11:37:35.0,19.0,7.4,0,39.108
6206,92951,100,88,2019-12-05 11:37:54.0,1.0,40.8,0,11.349
6209,93806,100,56,2019-12-05 19:03:27.0,127.0,4.4,0,155.606
6209,93533,100,56,2019-12-05 15:46:53.0,6395.0,0.0,0,155.606
6209,93318,100,137,2019-12-05 15:28:02.0,5.0,6.2,0,8.663
6217,93466,100,148,2019-12-05 15:13:12.0,57.0,2.3,0,37.626
6217,93466,100,151,2019-12-05 15:14:09.0,46.0,3.1,0,40.568
6217,93466,100,370,2019-12-05 15:14:55.0,14.0,5.8,0,22.758
6220,93507,100,108,2019-12-05 13:19:29.0,39.0,0.5,0,6.44
6220,93507,100,2387,2019-12-05 13:20:08.0,13.0,9.0,0,32.814
6220,93507,100,2386,2019-12-05 13:20:21.0,27.0,3.9,0,29.591
6220,93507,100,283,2019-12-05 13:20:48.0,113.0,0.9,0,30.923
6220,93507,100,1240,2019-12-05 13:22:41.0,34.0,3.7,0,35.649
6220,93507,100,1164,2019-12-05 13:23:15.0,32.0,3.9,0,35.328
6220,93507,100,1165,2019-12-05 13:23:47.0,26.0,4.8,0,35.269
6220,93507,100,34,2019-12-05 13:24:13.0,91.0,1.9,0,49.32
6220,93507,100,1247,2019-12-05 13:25:44.0,42.0,4.3,0,50.65
6220,93507,100,50,2019-12-05 13:26:26.0,49.0,4.2,0,57.653
6220,93507,100,1276,2019-12-05 13:27:15.0,66.0,3.4,0,62.848
6220,93507,100,76,2019-12-05 13:28:21.0,1.0,26.5,0,7.369
6220,93507,100,1132,2019-12-05 13:28:22.0,2.0,77.6,3,43.142
6220,93507,100,1464,2019-12-05 13:28:24.0,1806.0,0.0,6,36.161
6220,93507,100,1457,2019-12-05 13:58:30.0,83.0,0.4,1,10.065
6220,93507,100,259,2019-12-05 13:59:53.0,2201.0,0.3,49,230.96
6220,93507,100,1460,2019-12-05 14:36:34.0,807.0,0.3,20,82.347
6220,93507,100,260,2019-12-05 14:50:01.0,118.0,0.4,3,13.613
6220,93507,100,2284,2019-12-05 14:51:59.0,1170.0,0.3,35,121.276
6220,93507,100,2280,2019-12-05 15:11:29.0,0.0,2.147483647E8,13,106.658
6220,93507,100,1287,2019-12-05 15:11:29.0,0.0,2.147483647E8,0,11.349
6220,93507,100,89,2019-12-05 15:11:29.0,0.0,2.147483647E8,1,39.108
6220,93507,100,1368,2019-12-05 15:11:29.0,0.0,2.147483647E8,0,12.449
6220,93507,100,172,2019-12-05 15:11:29.0,0.0,2.147483647E8,0,53.201
6222,93285,100,197,2019-12-05 14:24:26.0,1008.0,0.3,0,97.336
6222,93285,100,2296,2019-12-05 14:41:14.0,37.0,3.6,0,37.239
6222,93285,100,1098,2019-12-05 14:41:51.0,28.0,3.7,0,29.296
6222,93285,100,1105,2019-12-05 14:42:19.0,120.0,0.8,0,29.959
6222,93285,100,1110,2019-12-05 14:44:19.0,0.0,2.147483647E8,0,7.484
6222,93285,100,1112,2019-12-05 14:44:19.0,3.0,17.6,0,14.71
6235,93542,100,199,2019-12-05 10:08:05.0,207.0,1.6,0,94.144
6235,93542,100,1109,2019-12-05 10:11:32.0,9.0,4.1,0,10.276
6235,93542,100,1308,2019-12-05 10:11:41.0,111.0,2.6,0,83.11
6235,93542,100,1195,2019-12-05 10:13:32.0,206.0,0.5,1,29.646
6235,93542,100,1196,2019-12-05 10:16:58.0,14.0,7.7,0,30.0
6235,93542,100,1839,2019-12-05 10:17:12.0,8.0,7.3,0,16.343
6235,93542,100,1201,2019-12-05 10:17:20.0,44.0,6.6,0,81.084
6235,93542,100,3,2019-12-05 10:18:04.0,18.0,7.5,1,37.635
6235,93542,100,1302,2019-12-05 10:18:22.0,41.0,2.5,1,28.897
6235,93542,100,106,2019-12-05 10:19:03.0,4.0,7.8,0,8.703
6235,93542,100,1095,2019-12-05 10:19:07.0,36.0,7.7,0,77.645
6235,93542,100,2220,2019-12-05 10:19:43.0,48.0,4.7,0,63.713
6235,93542,100,2216,2019-12-05 10:20:31.0,17.0,4.7,0,22.553
6235,93542,100,1924,2019-12-05 10:20:48.0,61.0,2.3,0,39.01
6235,93542,100,1878,2019-12-05 10:21:49.0,42.0,4.1,0,48.946
6235,93542,100,678,2019-12-05 10:22:31.0,62.0,2.8,0,49.417
6235,93542,100,697,2019-12-05 10:23:33.0,41.0,5.0,0,57.702
6235,93542,100,852,2019-12-05 10:24:14.0,27.0,4.3,0,32.53
6235,93542,100,2337,2019-12-05 10:24:41.0,5.0,5.9,0,8.298
6235,93542,100,1689,2019-12-05 10:24:46.0,52.0,2.3,0,34.324
6235,93542,100,489,2019-12-05 10:25:38.0,42.0,5.1,0,60.654
6235,93542,100,1693,2019-12-05 10:26:20.0,28.0,5.2,1,40.942
6235,93542,100,493,2019-12-05 10:26:48.0,41.0,5.3,0,60.734
6235,93542,100,497,2019-12-05 10:27:29.0,45.0,5.0,0,63.275
6235,93542,100,499,2019-12-05 10:28:14.0,1714.0,0.1,0,67.298
6235,93542,100,1620,2019-12-05 10:56:48.0,35.0,6.6,2,64.959
6235,93542,100,420,2019-12-05 10:57:23.0,82.0,3.0,1,69.305
6235,93542,100,2027,2019-12-05 10:58:45.0,165.0,0.8,0,39.307
6235,93542,100,1566,2019-12-05 11:01:30.0,44.0,5.9,1,72.219
6235,93542,100,365,2019-12-05 11:02:14.0,469.0,0.9,0,117.593
6271,94089,100,356,2019-12-05 18:56:15.0,0.0,2.147483647E8,0,83.79
6156,95921,100,1767,2019-12-06 15:23:09.0,71.0,5.2,9,103.126
6156,95921,100,567,2019-12-06 15:24:20.0,40.0,4.8,6,54.432
6156,95278,100,1753,2019-12-06 12:21:06.0,0.0,2.147483647E8,0,10.279
6156,95278,100,553,2019-12-06 12:21:06.0,84.0,2.5,1,60.338
6156,95278,100,555,2019-12-06 12:22:30.0,1.0,39.9,0,11.09
6156,95278,100,574,2019-12-06 12:22:31.0,7.0,24.2,2,47.197
6156,95278,100,598,2019-12-06 12:22:38.0,4.0,23.8,0,26.47
6156,95278,100,1801,2019-12-06 12:22:42.0,4.0,31.3,1,34.825
6156,95278,100,601,2019-12-06 12:22:46.0,3.0,51.3,0,42.781
6156,95278,100,1809,2019-12-06 12:22:49.0,8.0,21.0,0,46.743
6156,95278,100,611,2019-12-06 12:22:57.0,8.0,13.0,0,28.934
6156,95278,100,2148,2019-12-06 12:23:05.0,455.0,0.2,1,35.184
6156,95278,100,950,2019-12-06 12:30:40.0,17.0,9.3,1,44.028
6156,95278,100,2200,2019-12-06 12:30:57.0,29.0,5.4,0,43.776
6156,95278,100,2137,2019-12-06 12:31:26.0,36.0,5.9,0,59.558
6156,95278,100,940,2019-12-06 12:32:02.0,7.0,8.9,0,17.349
6156,95278,100,2201,2019-12-06 12:32:09.0,57.0,2.8,1,45.355
6156,95278,100,2159,2019-12-06 12:33:06.0,0.0,2.147483647E8,0,37.825
6156,95278,100,1757,2019-12-06 12:33:06.0,44.0,4.3,2,53.12
6156,95278,100,1357,2019-12-06 12:33:50.0,13.0,12.9,0,46.893
6156,95278,100,159,2019-12-06 12:34:03.0,1.0,43.6,0,12.129
6156,95278,100,1907,2019-12-06 12:34:04.0,204.0,1.0,1,58.8
6156,95278,100,1550,2019-12-06 12:37:28.0,32.0,6.9,2,61.543
6156,95278,100,350,2019-12-06 12:38:00.0,59.0,6.1,2,100.849
6156,95278,100,705,2019-12-06 12:38:59.0,26.0,7.1,0,51.463
6156,95278,100,714,2019-12-06 12:39:25.0,55.0,5.4,7,83.309
6156,95278,100,1892,2019-12-06 12:40:20.0,76.0,3.3,11,70.359
6156,95278,100,1888,2019-12-06 12:41:36.0,8.0,49.1,5,109.2
6156,95278,100,688,2019-12-06 12:41:44.0,60.0,6.3,8,106.012
6156,95278,100,1765,2019-12-06 12:42:44.0,224.0,1.2,8,78.834
6156,95197,100,65,2019-12-06 10:09:32.0,22.0,10.5,0,64.372
6156,95197,100,1480,2019-12-06 10:09:54.0,3.0,65.8,0,54.856
6156,95197,100,280,2019-12-06 10:09:57.0,14.0,24.5,0,95.41
6156,95197,100,553,2019-12-06 10:10:11.0,64.0,3.3,0,60.338
6156,95197,100,557,2019-12-06 10:11:15.0,10.0,43.8,0,121.722
6166,96416,100,1287,2019-12-06 20:09:07.0,0.0,2.147483647E8,0,11.349
6206,95593,100,89,2019-12-06 15:38:25.0,13.0,10.8,3,39.108
6206,95593,100,1368,2019-12-06 15:38:38.0,0.0,2.147483647E8,0,12.449
6206,95450,100,169,2019-12-06 14:06:36.0,1.0,44.8,0,12.449
6206,95450,100,1288,2019-12-06 14:06:37.0,7.0,20.1,0,39.108
6206,95450,100,88,2019-12-06 14:06:44.0,64.0,0.6,0,11.349
6211,96261,100,89,2019-12-06 19:18:14.0,2.0,70.3,0,39.108
6211,96261,100,356,2019-12-06 19:18:16.0,181.0,1.6,0,83.79
6211,95067,100,169,2019-12-06 10:35:39.0,8.0,5.6,0,12.449
6220,95672,100,107,2019-12-06 12:06:48.0,179.0,1.7,0,89.415
6220,95672,100,1265,2019-12-06 12:09:47.0,66.0,4.5,0,83.47
6220,95672,100,63,2019-12-06 12:10:53.0,0.0,2.147483647E8,0,7.45
6220,95672,100,2288,2019-12-06 12:10:53.0,70.0,3.3,0,64.883
6220,95672,100,1856,2019-12-06 12:12:03.0,3.0,7.8,0,6.564
6220,95672,100,1480,2019-12-06 12:12:06.0,42.0,4.7,0,54.856
6220,95672,100,278,2019-12-06 12:12:48.0,8.0,3.9,0,8.672
6220,95672,100,1087,2019-12-06 12:12:56.0,75.0,4.5,1,95.143
6220,95672,100,1753,2019-12-06 12:14:11.0,0.0,2.147483647E8,0,10.279
6220,95672,100,553,2019-12-06 12:14:11.0,0.0,2.147483647E8,7,60.338
6223,95435,100,1435,2019-12-06 13:53:56.0,21.0,5.1,2,29.807
6223,95435,100,1270,2019-12-06 13:54:17.0,117.0,1.2,1,41.436
6223,95435,100,70,2019-12-06 13:56:14.0,30.0,1.1,0,9.63
6223,95435,100,77,2019-12-06 13:56:44.0,54.0,4.1,0,62.848
6223,95435,100,1249,2019-12-06 13:57:38.0,43.0,4.8,1,57.653
6223,95435,100,48,2019-12-06 13:58:21.0,30.0,6.0,0,50.65
6223,95435,100,1233,2019-12-06 13:58:51.0,38.0,4.6,0,49.32
6223,95435,100,2364,2019-12-06 13:59:29.0,28.0,4.5,0,35.269
6223,95435,100,2363,2019-12-06 13:59:57.0,27.0,4.7,0,35.328
6223,95435,100,41,2019-12-06 14:00:24.0,22.0,5.8,0,35.649
6223,95435,100,1482,2019-12-06 14:00:46.0,21.0,5.3,0,30.923
6223,95435,100,1187,2019-12-06 14:01:07.0,23.0,4.6,0,29.591
6223,95435,100,1188,2019-12-06 14:01:30.0,16.0,7.3,0,32.814
6223,95435,100,1260,2019-12-06 14:01:46.0,57.0,5.3,2,84.504
6223,95435,100,60,2019-12-06 14:02:43.0,5.0,7.0,0,9.782
6223,95435,100,1111,2019-12-06 14:02:48.0,81.0,4.2,0,95.211
6223,95435,100,1114,2019-12-06 14:04:09.0,192.0,2.2,2,118.201
6223,95435,100,2315,2019-12-06 14:07:21.0,80.0,5.4,1,120.449
6223,95435,100,1115,2019-12-06 14:08:41.0,1.0,27.4,0,7.622
6223,95379,100,239,2019-12-06 13:41:27.0,0.0,2.147483647E8,0,30.636
6223,95363,100,164,2019-12-06 12:52:13.0,41.0,5.5,0,62.946
6223,95363,100,976,2019-12-06 12:52:54.0,22.0,5.7,0,35.218
6223,95363,100,2177,2019-12-06 12:53:16.0,6.0,4.3,0,7.322
6223,95363,100,979,2019-12-06 12:53:22.0,31.0,4.8,0,41.674
6223,95363,100,1281,2019-12-06 12:53:53.0,13.0,3.8,0,13.901
6223,95363,100,84,2019-12-06 12:54:06.0,31.0,6.3,0,54.626
6223,95363,100,1284,2019-12-06 12:54:37.0,20.0,4.6,0,25.633
6223,95363,100,86,2019-12-06 12:54:57.0,5.0,6.6,0,9.222
6223,95363,100,1370,2019-12-06 12:55:02.0,27.0,4.4,0,33.441
6223,95363,100,169,2019-12-06 12:55:29.0,12.0,3.7,0,12.449
6223,95363,100,356,2019-12-06 12:55:41.0,57.0,5.2,0,83.79
6223,95363,100,1756,2019-12-06 12:56:38.0,105.0,4.1,2,121.722
6223,95363,100,556,2019-12-06 12:58:23.0,113.0,3.1,2,99.767
6223,95363,100,592,2019-12-06 13:00:16.0,13.0,6.2,0,22.677
6223,95363,100,1849,2019-12-06 13:00:29.0,70.0,5.2,1,102.868
6223,95363,100,1263,2019-12-06 13:01:39.0,207.0,0.8,0,49.194
6223,95363,100,63,2019-12-06 13:05:06.0,9.0,2.9,0,7.45
6223,95363,100,1836,2019-12-06 13:05:15.0,37.0,4.6,2,47.835
